adp_number,sdp_number,avg_adp_hops,avg_sdp_hops,avg_adp_length,avg_sdp_length,demand,src,dst
2,1,17.00,8,5703.44,465.47,0,750,402
2,1,17.00,9,5703.44,523.13,0,749,402
2,1,17.00,6,5703.44,385.36,0,747,402
2,1,17.00,7,5703.44,423.91,0,746,402
2,1,10.50,5,4809.06,459.40,0,745,402
2,1,10.50,6,4809.06,500.66,0,744,402
2,1,18.50,9,6062.51,1052.17,0,743,402
2,1,9.50,5,4641.99,491.80,0,742,402
2,1,18.50,11,6062.51,1149.83,0,741,402
2,1,18.50,10,6062.51,1129.91,0,739,402
2,1,17.00,11,5703.44,661.17,0,737,402
2,1,18.50,12,6062.51,1170.72,0,736,402
2,1,11.50,7,5342.92,729.01,0,735,402
2,1,11.50,6,5492.26,714.19,0,734,402
2,1,10.50,5,4854.14,420.93,0,733,402
2,1,18.50,8,6062.51,863.82,0,731,402
2,1,17.00,12,5703.44,692.08,0,730,402
2,1,11.00,5,4881.48,357.34,0,729,402
2,1,22.00,13,8862.99,2274.23,0,712,402
2,1,22.00,16,8862.99,2432.12,0,711,402
2,1,22.00,15,8862.99,2378.07,0,710,402
2,1,24.00,11,9078.25,2238.27,0,709,402
2,1,22.00,11,8862.99,2201.20,0,708,402
2,1,24.00,10,9078.25,2180.29,0,707,402
2,1,22.00,10,8862.99,2176.93,0,706,402
2,1,22.00,12,8862.99,2227.67,0,705,402
2,1,24.00,11,9078.25,2273.48,0,704,402
2,1,22.00,9,8862.99,2093.21,0,703,402
2,1,22.00,14,8862.99,2332.24,0,702,402
2,1,10.00,8,4721.54,683.21,0,402,7
2,1,22.00,10,9012.34,1961.93,0,644,402
2,1,9.50,7,4641.99,2203.77,0,636,402
2,1,10.50,9,4900.11,2523.31,0,635,402
2,1,9.50,9,4641.99,860.23,0,402,6
2,1,22.00,17,9012.34,2652.44,0,402,5
2,1,22.00,11,8862.99,3686.78,0,993,4
2,1,17.00,10,8295.43,3113.59,0,981,4
2,1,17.00,9,8295.43,2904.53,0,951,4
2,1,25.50,16,11009.10,6077.28,0,941,4
2,1,26.50,17,10494.48,5537.67,0,939,4
2,1,27.00,16,11540.23,5456.55,0,937,4
2,1,26.00,16,11418.50,5462.58,0,935,4
2,1,25.50,15,11009.10,5240.66,0,934,4
2,1,26.00,16,11418.78,6152.38,0,933,4
2,1,25.50,15,11009.38,6053.74,0,932,4
2,1,26.00,15,11418.78,6056.58,0,931,4
2,1,25.50,16,10438.71,5455.53,0,929,4
2,1,18.50,14,4897.48,2272.45,0,750,4
2,1,18.50,15,4897.48,2330.11,0,749,4
2,1,18.50,12,4897.48,2192.34,0,747,4
2,1,18.50,13,4897.48,2230.89,0,746,4
2,1,13.50,10,4613.89,1989.83,0,745,4
2,1,12.50,9,4370.34,1948.56,0,744,4
2,1,19.50,10,5153.64,2132.47,0,743,4
2,1,12.50,8,4370.34,1790.36,0,742,4
2,1,19.50,12,5153.64,2230.12,0,741,4
2,1,19.50,11,5153.64,2210.20,0,739,4
2,1,19.50,15,5153.64,2314.83,0,737,4
2,1,19.50,13,5153.64,2251.01,0,736,4
2,1,11.50,8,4002.74,1809.30,0,735,4
2,1,11.50,7,4002.74,1567.97,0,734,4
2,1,15.50,10,4924.62,2112.38,0,733,4
2,1,11.50,9,4002.74,1944.11,0,731,4
2,1,19.50,14,5153.64,2283.92,0,730,4
2,1,17.00,11,5156.86,2164.31,0,729,4
2,1,11.50,9,4002.74,648.21,0,712,4
2,1,11.50,6,4002.74,490.32,0,711,4
2,1,11.50,7,4002.74,544.37,0,710,4
2,1,13.50,12,4217.99,3318.56,0,709,4
2,1,11.50,11,4002.74,721.25,0,708,4
2,1,13.50,11,4217.99,3260.58,0,707,4
2,1,11.50,11,4002.74,3257.22,0,706,4
2,1,11.50,10,4002.74,694.77,0,705,4
2,1,13.50,12,4217.99,3353.77,0,704,4
2,1,11.50,10,4002.74,3173.51,0,703,4
2,1,11.50,8,4002.74,590.20,0,702,4
2,1,22.50,15,8942.54,5336.88,0,7,4
2,1,11.50,3,4002.74,320.23,0,644,4
2,1,18.00,10,10027.60,3502.32,0,636,4
2,1,23.00,12,9121.11,3821.87,0,635,4
2,1,22.00,13,8862.99,5080.31,0,6,4
2,1,11.50,4,4002.74,370.28,0,5,4
2,1,22.00,13,9012.34,2282.16,0,402,4
2,1,14.00,5,7242.93,2482.21,0,993,355
2,1,5.50,2,4292.70,954.32,0,981,355
2,1,5.50,3,4292.70,1163.39,0,951,355
2,1,17.50,10,9389.04,4872.71,0,941,355
2,1,18.50,11,8874.42,4333.11,0,939,355
2,1,19.00,10,9920.17,4251.98,0,937,355
2,1,18.00,10,9798.43,4258.01,0,935,355
2,1,17.50,9,9389.04,4036.09,0,934,355
2,1,18.00,10,9798.71,4947.82,0,933,355
2,1,17.50,9,9389.32,4849.17,0,932,355
2,1,18.00,9,9798.71,4852.01,0,931,355
2,1,17.50,10,8818.65,4250.97,0,929,355
2,1,13.50,10,5494.96,2759.65,0,750,355
2,1,13.50,11,5494.96,2817.31,0,749,355
2,1,13.50,8,5494.96,2679.54,0,747,355
2,1,13.50,9,5494.96,2718.09,0,746,355
2,1,7.50,6,4852.65,2477.03,0,745,355
2,1,6.50,5,4698.20,2435.77,0,744,355
2,1,14.50,8,5862.57,2987.28,0,743,355
2,1,5.50,4,4292.70,2277.56,0,742,355
2,1,14.50,10,5862.57,3084.93,0,741,355
2,1,14.50,9,5862.57,3065.01,0,739,355
2,1,13.50,13,5494.96,3169.64,0,737,355
2,1,14.50,11,5862.57,3105.83,0,736,355
2,1,6.50,6,4698.20,2664.11,0,735,355
2,1,5.50,5,4292.70,2499.95,0,734,355
2,1,9.50,6,5163.39,2599.58,0,733,355
2,1,14.50,7,5862.57,2798.92,0,731,355
2,1,14.50,12,5862.57,3138.73,0,730,355
2,1,11.00,7,5395.62,2651.51,0,729,355
2,1,16.50,12,6198.75,4209.34,0,712,355
2,1,16.50,15,6198.75,4367.23,0,711,355
2,1,16.50,14,6198.75,4313.17,0,710,355
2,1,18.50,10,6414.00,4173.37,0,709,355
2,1,16.50,10,6198.75,4136.30,0,708,355
2,1,18.50,9,6414.00,4115.40,0,707,355
2,1,16.50,9,6198.75,4112.03,0,706,355
2,1,16.50,11,6198.75,4162.78,0,705,355
2,1,18.50,10,6414.00,4208.58,0,704,355
2,1,16.50,8,6198.75,4028.32,0,703,355
2,1,16.50,13,6198.75,4267.34,0,702,355
2,1,14.50,9,7322.47,4132.32,0,355,7
2,1,17.00,9,8295.43,1020.97,0,644,355
2,1,6.50,4,6024.86,2297.76,0,636,355
2,1,15.00,6,7501.04,2617.30,0,635,355
2,1,14.00,7,7242.93,3875.75,0,355,6
2,1,17.00,16,8295.43,4438.19,0,355,5
2,1,14.00,9,6706.35,2769.36,0,402,355
2,1,17.00,12,8295.43,4067.92,0,355,4
2,1,14.00,6,7242.93,2538.09,0,993,353
2,1,5.50,3,4292.70,1010.21,0,981,353
2,1,5.50,4,4292.70,1219.27,0,951,353
2,1,17.50,11,9389.04,4928.60,0,941,353
2,1,18.50,12,8874.42,4388.99,0,939,353
2,1,19.00,11,9920.17,4307.87,0,937,353
2,1,18.00,11,9798.43,4313.90,0,935,353
2,1,17.50,10,9389.04,4091.98,0,934,353
2,1,18.00,11,9798.71,5003.70,0,933,353
2,1,17.50,10,9389.32,4905.05,0,932,353
2,1,18.00,10,9798.71,4907.90,0,931,353
2,1,17.50,11,8818.65,4306.85,0,929,353
2,1,13.50,11,5494.96,2815.53,0,750,353
2,1,13.50,12,5494.96,2873.19,0,749,353
2,1,13.50,9,5494.96,2735.42,0,747,353
2,1,13.50,10,5494.96,2773.97,0,746,353
2,1,7.50,7,4852.65,2532.92,0,745,353
2,1,6.50,6,4698.20,2491.65,0,744,353
2,1,13.50,8,5494.96,2301.36,0,743,353
2,1,5.50,5,4292.70,2333.44,0,742,353
2,1,13.50,10,5494.96,2399.02,0,741,353
2,1,13.50,9,5494.96,2379.10,0,739,353
2,1,13.50,13,5494.96,2483.73,0,737,353
2,1,13.50,11,5494.96,2419.91,0,736,353
2,1,6.50,6,4698.20,1978.20,0,735,353
2,1,5.50,5,4292.70,1736.87,0,734,353
2,1,9.50,7,5163.39,2655.46,0,733,353
2,1,13.50,7,5494.96,2113.01,0,731,353
2,1,13.50,12,5494.96,2452.82,0,730,353
2,1,11.00,8,5395.62,2707.40,0,729,353
2,1,17.00,12,8295.43,3523.42,0,712,353
2,1,17.00,15,8295.43,3681.31,0,711,353
2,1,17.00,14,8295.43,3627.26,0,710,353
2,1,19.00,10,8510.69,3487.46,0,709,353
2,1,17.00,10,8295.43,3450.39,0,708,353
2,1,19.00,9,8510.69,3429.48,0,707,353
2,1,17.00,9,8295.43,3426.12,0,706,353
2,1,17.00,11,8295.43,3476.86,0,705,353
2,1,19.00,10,8510.69,3522.67,0,704,353
2,1,17.00,8,8295.43,3342.41,0,703,353
2,1,17.00,13,8295.43,3581.43,0,702,353
2,1,14.50,10,7322.47,4188.20,0,353,7
2,1,16.50,8,6198.75,965.09,0,644,353
2,1,6.50,5,6024.86,2353.64,0,636,353
2,1,15.00,7,7501.04,2673.19,0,635,353
2,1,14.00,8,7242.93,3931.63,0,353,6
2,1,16.50,15,6198.75,1655.59,0,353,5
2,1,14.00,10,6706.35,2825.25,0,402,353
2,1,16.50,11,6198.75,1285.32,0,353,4
2,1,5.50,1,4292.70,55.88,0,355,353
2,1,22.00,12,8862.99,3743.66,0,993,2
2,1,17.00,11,8295.43,3170.47,0,981,2
2,1,17.00,10,8295.43,2961.41,0,951,2
2,1,25.50,17,11009.10,6134.16,0,941,2
2,1,26.50,18,10494.48,5594.56,0,939,2
2,1,27.00,17,11540.23,5513.43,0,937,2
2,1,26.00,17,11418.50,5519.46,0,935,2
2,1,25.50,16,11009.10,5297.54,0,934,2
2,1,26.00,17,11418.78,6209.27,0,933,2
2,1,25.50,16,11009.38,6110.62,0,932,2
2,1,26.00,16,11418.78,6113.46,0,931,2
2,1,25.50,17,10438.71,5512.41,0,929,2
2,1,18.50,15,4897.48,2329.33,0,750,2
2,1,18.50,16,4897.48,2386.99,0,749,2
2,1,18.50,13,4897.48,2249.22,0,747,2
2,1,18.50,14,4897.48,2287.77,0,746,2
2,1,13.50,11,4613.89,2046.71,0,745,2
2,1,12.50,10,4370.34,2005.45,0,744,2
2,1,19.50,11,5153.64,2189.35,0,743,2
2,1,12.50,9,4370.34,1847.24,0,742,2
2,1,19.50,13,5153.64,2287.00,0,741,2
2,1,19.50,12,5153.64,2267.08,0,739,2
2,1,19.50,16,5153.64,2371.71,0,737,2
2,1,19.50,14,5153.64,2307.90,0,736,2
2,1,11.50,9,4002.74,1866.18,0,735,2
2,1,11.50,8,4002.74,1624.85,0,734,2
2,1,15.50,11,4924.62,2169.26,0,733,2
2,1,11.50,10,4002.74,2000.99,0,731,2
2,1,19.50,15,5153.64,2340.80,0,730,2
2,1,17.00,12,5156.86,2221.19,0,729,2
2,1,11.50,8,4002.74,591.33,0,712,2
2,1,11.50,5,4002.74,433.44,0,711,2
2,1,11.50,6,4002.74,487.49,0,710,2
2,1,13.50,12,4217.99,749.98,0,709,2
2,1,11.50,10,4002.74,664.37,0,708,2
2,1,13.50,12,4217.99,3317.47,0,707,2
2,1,11.50,11,4002.74,688.64,0,706,2
2,1,11.50,9,4002.74,637.89,0,705,2
2,1,13.50,13,4217.99,3410.65,0,704,2
2,1,11.50,11,4002.74,3230.39,0,703,2
2,1,11.50,7,4002.74,533.32,0,702,2
2,1,22.50,16,8942.54,5393.77,0,7,2
2,1,11.50,4,4002.74,377.11,0,644,2
2,1,18.00,11,10027.60,3559.20,0,636,2
2,1,23.00,13,9121.11,3878.75,0,635,2
2,1,22.00,14,8862.99,5137.19,0,6,2
2,1,11.50,3,4002.74,313.39,0,5,2
2,1,22.00,14,9012.34,2339.04,0,402,2
2,1,11.50,1,4002.74,56.88,0,4,2
2,1,17.00,13,8295.43,4124.80,0,355,2
2,1,16.50,12,6198.75,1342.20,0,353,2
2,1,9.50,4,4641.99,2092.86,0,993,138
2,1,13.00,9,6788.10,4483.36,0,941,138
2,1,14.00,10,6273.48,3943.76,0,939,138
2,1,14.50,9,7319.24,3862.63,0,937,138
2,1,13.50,9,7197.50,3868.66,0,935,138
2,1,13.00,8,6788.10,3646.74,0,934,138
2,1,13.50,9,7197.78,4558.47,0,933,138
2,1,13.00,8,6788.39,4459.82,0,932,138
2,1,13.50,8,7197.78,4462.66,0,931,138
2,1,13.00,9,6217.72,3861.62,0,929,138
2,1,9.00,5,1420.52,285.65,0,750,138
2,1,9.00,6,1420.52,343.31,0,749,138
2,1,9.00,3,1420.52,205.53,0,747,138
2,1,9.00,4,1420.52,244.09,0,746,138
2,1,2.00,1,559.95,164.04,0,745,138
2,1,9.00,5,1420.52,756.81,0,743,138
2,1,9.00,7,1420.52,854.47,0,741,138
2,1,9.00,6,1420.52,834.55,0,739,138
2,1,9.00,8,1420.52,481.35,0,737,138
2,1,9.00,8,1420.52,875.36,0,736,138
2,1,13.50,9,4613.89,1978.87,0,712,138
2,1,13.50,12,4613.89,2136.76,0,711,138
2,1,13.50,11,4613.89,2082.71,0,710,138
2,1,15.50,7,4829.14,1942.91,0,709,138
2,1,13.50,7,4613.89,1905.84,0,708,138
2,1,15.50,6,4829.14,1884.93,0,707,138
2,1,13.50,6,4613.89,1881.56,0,706,138
2,1,13.50,8,4613.89,1932.31,0,705,138
2,1,15.50,7,4829.14,1978.12,0,704,138
2,1,13.50,5,4613.89,1797.85,0,703,138
2,1,13.50,10,4613.89,2036.88,0,702,138
2,1,10.00,8,4721.54,3742.97,0,138,7
2,1,13.50,6,4613.89,1666.57,0,644,138
2,1,10.50,5,4900.11,2227.95,0,635,138
2,1,9.50,6,4641.99,3486.40,0,138,6
2,1,13.50,13,4613.89,2357.08,0,138,5
2,1,9.50,4,4641.99,295.36,0,402,138
2,1,13.50,9,4613.89,1986.80,0,138,4
2,1,7.50,5,4852.65,2474.00,0,355,138
2,1,7.50,6,4852.65,2529.89,0,353,138
2,1,13.50,10,4613.89,2043.68,0,138,2
2,1,4.00,2,2715.17,1045.28,0,1249,993
2,1,12.00,5,6234.97,2573.17,0,1249,981
2,1,11.00,4,5280.26,1827.52,0,1249,951
2,1,4.00,3,2534.23,529.12,0,1249,941
2,1,5.00,4,2019.60,805.62,0,1249,939
2,1,5.50,3,3065.36,724.49,0,1249,937
2,1,4.50,3,2943.62,730.52,0,1249,935
2,1,4.00,2,2534.23,508.60,0,1249,934
2,1,4.50,4,2943.62,863.41,0,1249,933
2,1,4.50,4,2943.62,1709.19,0,1249,931
2,1,4.00,3,1963.84,723.48,0,1249,929
2,1,20.00,11,6700.78,3423.79,0,1249,750
2,1,20.00,12,6700.78,3481.45,0,1249,749
2,1,20.00,9,6700.78,3343.67,0,1249,747
2,1,20.00,10,6700.78,3382.23,0,1249,746
2,1,12.00,7,5447.33,3141.17,0,1249,745
2,1,12.00,6,5447.33,3099.90,0,1249,744
2,1,18.50,9,6341.71,3651.41,0,1249,743
2,1,11.00,5,5280.26,2941.70,0,1249,742
2,1,18.50,11,6341.71,3749.07,0,1249,741
2,1,18.50,10,6341.71,3729.15,0,1249,739
2,1,20.00,14,6700.78,3833.78,0,1249,737
2,1,18.50,12,6341.71,3769.96,0,1249,736
2,1,13.00,7,6130.53,3328.25,0,1249,735
2,1,13.00,6,5981.18,3164.08,0,1249,734
2,1,12.00,7,5413.47,3263.71,0,1249,733
2,1,18.50,8,6341.71,3463.06,0,1249,731
2,1,18.50,13,6341.71,3802.87,0,1249,730
2,1,12.50,8,5519.75,3315.65,0,1249,729
2,1,23.50,13,9650.60,4873.47,0,1249,712
2,1,23.50,16,9650.60,5031.36,0,1249,711
2,1,23.50,15,9650.60,4977.31,0,1249,710
2,1,25.50,11,9865.86,4837.51,0,1249,709
2,1,23.50,11,9650.60,4800.44,0,1249,708
2,1,25.50,10,9865.86,4779.53,0,1249,707
2,1,23.50,10,9650.60,4776.16,0,1249,706
2,1,23.50,12,9650.60,4826.91,0,1249,705
2,1,25.50,11,9865.86,4872.72,0,1249,704
2,1,23.50,9,9650.60,4692.45,0,1249,703
2,1,23.50,14,9650.60,4931.48,0,1249,702
2,1,12.00,4,5747.92,1264.71,0,1249,7
2,1,23.50,10,9501.26,4411.82,0,1249,644
2,1,11.00,3,5280.26,1229.73,0,1249,636
2,1,4.00,3,2715.17,1180.37,0,1249,635
2,1,2.50,2,1994.67,1008.14,0,1249,6
2,1,23.50,17,9501.26,5102.33,0,1249,5
2,1,11.00,10,5280.26,3433.50,0,1249,402
2,1,23.50,13,9501.26,4732.05,0,1249,4
2,1,15.50,7,7881.19,3527.49,0,1249,355
2,1,15.50,8,7881.19,3583.37,0,1249,353
2,1,23.50,14,9501.26,4788.93,0,1249,2
2,1,11.00,6,5280.26,3138.14,0,1249,138
2,1,12.00,6,6234.97,2756.27,0,1248,981
2,1,11.00,5,5280.26,2010.63,0,1248,951
2,1,3.50,2,1142.11,541.38,0,1248,937
2,1,3.50,3,2302.18,1526.08,0,1248,931
2,1,20.00,12,6700.78,3606.90,0,1248,750
2,1,20.00,13,6700.78,3664.56,0,1248,749
2,1,20.00,10,6700.78,3526.78,0,1248,747
2,1,20.00,11,6700.78,3565.33,0,1248,746
2,1,12.00,8,5447.33,3324.28,0,1248,745
2,1,12.00,7,5447.33,3283.01,0,1248,744
2,1,18.50,10,6341.71,3834.52,0,1248,743
2,1,11.00,6,5280.26,3124.81,0,1248,742
2,1,18.50,12,6341.71,3932.18,0,1248,741
2,1,18.50,11,6341.71,3912.26,0,1248,739
2,1,20.00,15,6700.78,4016.89,0,1248,737
2,1,18.50,13,6341.71,3953.07,0,1248,736
2,1,13.00,8,6130.53,3511.36,0,1248,735
2,1,13.00,7,5981.18,3347.19,0,1248,734
2,1,12.00,8,5413.47,3446.82,0,1248,733
2,1,18.50,9,6341.71,3646.17,0,1248,731
2,1,18.50,14,6341.71,3985.98,0,1248,730
2,1,12.50,9,5519.75,3498.76,0,1248,729
2,1,23.50,14,9650.60,5056.58,0,1248,712
2,1,23.50,17,9650.60,5214.47,0,1248,711
2,1,23.50,16,9650.60,5160.42,0,1248,710
2,1,25.50,12,9865.86,5020.62,0,1248,709
2,1,23.50,12,9650.60,4983.54,0,1248,708
2,1,25.50,11,9865.86,4962.64,0,1248,707
2,1,23.50,11,9650.60,4959.27,0,1248,706
2,1,23.50,13,9650.60,5010.02,0,1248,705
2,1,25.50,12,9865.86,5055.83,0,1248,704
2,1,23.50,10,9650.60,4875.56,0,1248,703
2,1,23.50,15,9650.60,5114.59,0,1248,702
2,1,11.50,4,5359.81,1059.99,0,1248,7
2,1,23.50,11,9501.26,4594.93,0,1248,644
2,1,11.00,4,5280.26,1412.84,0,1248,636
2,1,23.50,18,9501.26,5285.44,0,1248,5
2,1,23.50,14,9501.26,4915.16,0,1248,4
2,1,15.50,8,7881.19,3710.60,0,1248,355
2,1,15.50,9,7881.19,3766.48,0,1248,353
2,1,23.50,15,9501.26,4972.04,0,1248,2
2,1,11.00,7,5280.26,3321.25,0,1248,138
2,1,2.00,1,1026.38,183.11,0,1249,1248
2,1,10.50,4,5596.70,2243.22,0,1247,981
2,1,9.50,3,4641.99,1497.58,0,1247,951
2,1,5.50,4,3065.36,1054.43,0,1247,937
2,1,4.00,3,2534.23,1651.62,0,1247,932
2,1,4.50,3,2943.62,1654.46,0,1247,931
2,1,18.50,10,6062.51,3093.85,0,1247,750
2,1,18.50,11,6062.51,3151.51,0,1247,749
2,1,18.50,8,6062.51,3013.73,0,1247,747
2,1,18.50,9,6062.51,3052.28,0,1247,746
2,1,10.50,6,4809.06,2811.23,0,1247,745
2,1,10.50,5,4809.06,2769.96,0,1247,744
2,1,17.00,8,5703.44,3321.47,0,1247,743
2,1,9.50,4,4641.99,2611.76,0,1247,742
2,1,17.00,10,5703.44,3419.13,0,1247,741
2,1,17.00,9,5703.44,3399.21,0,1247,739
2,1,18.50,13,6062.51,3503.84,0,1247,737
2,1,17.00,11,5703.44,3440.02,0,1247,736
2,1,11.50,6,5492.26,2998.31,0,1247,735
2,1,11.50,5,5342.92,2834.14,0,1247,734
2,1,10.50,6,4775.20,2933.77,0,1247,733
2,1,17.00,7,5703.44,3133.12,0,1247,731
2,1,17.00,12,5703.44,3472.93,0,1247,730
2,1,11.00,7,4881.48,2985.71,0,1247,729
2,1,22.00,12,9012.34,4543.53,0,1247,712
2,1,22.00,15,9012.34,4701.42,0,1247,711
2,1,22.00,14,9012.34,4647.37,0,1247,710
2,1,24.00,10,9227.59,4507.57,0,1247,709
2,1,22.00,10,9012.34,4470.49,0,1247,708
2,1,24.00,9,9227.59,4449.59,0,1247,707
2,1,22.00,9,9012.34,4446.22,0,1247,706
2,1,22.00,11,9012.34,4496.97,0,1247,705
2,1,24.00,10,9227.59,4542.78,0,1247,704
2,1,22.00,8,9012.34,4362.51,0,1247,703
2,1,22.00,13,9012.34,4601.54,0,1247,702
2,1,10.00,3,4721.54,934.77,0,1247,7
2,1,22.00,9,8862.99,4081.88,0,1247,644
2,1,9.50,2,4641.99,899.79,0,1247,636
2,1,22.00,16,8862.99,4772.39,0,1247,5
2,1,9.50,9,4641.99,3103.56,0,1247,402
2,1,22.00,12,8862.99,4402.11,0,1247,4
2,1,14.00,6,7242.93,3197.55,0,1247,355
2,1,14.00,7,7242.93,3253.43,0,1247,353
2,1,22.00,13,8862.99,4458.99,0,1247,2
2,1,9.50,5,4641.99,2808.20,0,1247,138
2,1,2.00,1,1026.38,329.94,0,1249,1247
2,1,11.00,5,5850.30,2564.08,0,1246,981
2,1,10.00,4,4895.60,1818.44,0,1246,951
2,1,4.50,3,2423.92,733.86,0,1246,937
2,1,3.00,2,1892.79,1330.76,0,1246,932
2,1,3.50,2,2302.18,1333.60,0,1246,931
2,1,19.00,11,6316.12,3414.71,0,1246,750
2,1,19.00,12,6316.12,3472.37,0,1246,749
2,1,19.00,9,6316.12,3334.59,0,1246,747
2,1,19.00,10,6316.12,3373.14,0,1246,746
2,1,11.00,7,5062.66,3132.09,0,1246,745
2,1,11.00,6,5062.66,3090.82,0,1246,744
2,1,17.50,9,5957.04,3642.33,0,1246,743
2,1,10.00,5,4895.60,2932.62,0,1246,742
2,1,17.50,11,5957.04,3739.99,0,1246,741
2,1,17.50,10,5957.04,3720.07,0,1246,739
2,1,19.00,14,6316.12,3824.69,0,1246,737
2,1,17.50,12,5957.04,3760.88,0,1246,736
2,1,12.00,7,5745.87,3319.17,0,1246,735
2,1,12.00,6,5596.52,3155.00,0,1246,734
2,1,11.00,7,5028.81,3254.63,0,1246,733
2,1,17.50,8,5957.04,3453.98,0,1246,731
2,1,17.50,13,5957.04,3793.79,0,1246,730
2,1,11.50,8,5135.08,3306.57,0,1246,729
2,1,22.50,13,9265.94,4864.39,0,1246,712
2,1,22.50,16,9265.94,5022.28,0,1246,711
2,1,22.50,15,9265.94,4968.23,0,1246,710
2,1,24.50,11,9481.20,4828.43,0,1246,709
2,1,22.50,11,9265.94,4791.35,0,1246,708
2,1,24.50,10,9481.20,4770.45,0,1246,707
2,1,22.50,10,9265.94,4767.08,0,1246,706
2,1,22.50,12,9265.94,4817.83,0,1246,705
2,1,24.50,11,9481.20,4863.64,0,1246,704
2,1,22.50,9,9265.94,4683.37,0,1246,703
2,1,22.50,14,9265.94,4922.40,0,1246,702
2,1,10.50,3,4975.15,867.52,0,1246,7
2,1,22.50,10,9116.60,4402.74,0,1246,644
2,1,10.00,3,4895.60,1220.65,0,1246,636
2,1,3.50,3,3298.79,1171.29,0,1246,635
2,1,22.50,17,9116.60,5093.25,0,1246,5
2,1,22.50,13,9116.60,4722.97,0,1246,4
2,1,14.50,7,7496.53,3518.41,0,1246,355
2,1,14.50,8,7496.53,3574.29,0,1246,353
2,1,22.50,14,9116.60,4779.85,0,1246,2
2,1,10.00,6,4895.60,3129.06,0,1246,138
1,1,14.00,14,7797.75,7797.75,0,998,993
1,1,13.00,13,6651.38,6651.38,0,998,981
1,1,12.00,12,6233.26,6233.26,0,998,951
1,1,19.00,19,10946.54,10946.54,0,998,941
1,1,20.00,20,10995.95,11499.54,0,998,939
1,1,19.00,19,11337.29,11337.29,0,998,937
1,1,20.00,20,13178.58,13178.58,0,998,936
1,1,6.00,6,5380.83,5380.83,0,993,936
1,1,9.00,9,8436.61,8436.61,0,981,936
1,1,8.00,8,6945.32,6945.32,0,951,936
1,1,5.00,5,1002.46,1002.46,0,941,936
1,1,4.00,4,953.06,953.06,0,939,936
1,1,6.00,6,1745.69,1354.15,0,937,936
1,1,19.00,19,11349.35,11349.35,0,998,935
1,1,4.00,4,1098.61,1098.61,0,936,935
1,1,18.00,18,10905.51,10905.51,0,998,934
1,1,6.00,6,4344.37,3463.15,0,936,934
1,1,19.00,19,12728.96,12728.96,0,998,933
1,1,3.00,3,832.84,832.84,0,936,933
1,1,18.00,18,12531.66,12531.66,0,998,932
1,1,4.00,4,3375.03,3375.03,0,936,932
1,1,18.00,18,12537.35,12537.35,0,998,931
1,1,2.00,2,641.23,641.23,0,936,931
1,1,19.00,19,12967.89,12967.89,0,998,930
1,1,5.00,5,5170.14,5170.14,0,993,930
1,1,8.00,8,8225.92,8225.92,0,981,930
1,1,7.00,7,6734.63,6734.63,0,951,930
1,1,4.00,4,3211.43,791.77,0,941,930
1,1,3.00,3,742.37,742.37,0,939,930
1,1,5.00,5,1535.01,1143.46,0,937,930
1,1,1.00,1,210.69,210.69,0,936,930
1,1,3.00,3,887.93,887.93,0,935,930
1,1,5.00,5,4133.68,4133.68,0,934,930
1,1,2.00,2,622.16,622.16,0,933,930
1,1,3.00,3,3164.35,3164.35,0,932,930
1,1,1.00,1,430.54,430.54,0,931,930
1,1,19.00,19,11335.26,11335.26,0,998,929
1,1,5.00,5,1117.34,1117.34,0,936,929
1,1,4.00,4,906.66,906.66,0,930,929
1,1,20.00,20,5162.80,5162.80,0,998,768
1,1,12.00,12,4950.73,4950.73,0,993,768
1,1,11.00,11,3804.36,3804.36,0,981,768
1,1,10.00,10,3386.24,3386.24,0,951,768
1,1,17.00,17,8099.52,9731.73,0,941,768
1,1,18.00,18,8148.93,8652.52,0,939,768
1,1,17.00,17,8490.27,8490.27,0,937,768
1,1,18.00,18,10331.56,10331.56,0,936,768
1,1,17.00,17,8502.33,8502.33,0,935,768
1,1,16.00,16,8058.49,8058.49,0,934,768
1,1,17.00,17,9881.94,9881.94,0,933,768
1,1,16.00,16,9684.64,9684.64,0,932,768
1,1,16.00,16,9690.33,9690.33,0,931,768
1,1,17.00,17,10120.87,10120.87,0,930,768
1,1,17.00,17,8488.24,8488.24,0,929,768
1,1,17.00,17,4969.09,4969.09,0,998,750
1,1,15.00,15,10137.85,10137.85,0,936,750
1,1,14.00,14,9927.16,9927.16,0,930,750
1,1,3.00,3,193.71,193.71,0,768,750
1,1,18.00,18,5084.41,5084.41,0,998,749
1,1,16.00,16,10253.17,10253.17,0,936,749
1,1,15.00,15,10042.48,10042.48,0,930,749
1,1,4.00,4,309.03,309.03,0,768,749
1,1,18.00,18,5068.26,5068.26,0,998,748
1,1,10.00,10,4856.18,4856.18,0,993,748
1,1,9.00,9,3709.82,3709.82,0,981,748
1,1,8.00,8,3291.69,3291.69,0,951,748
1,1,15.00,15,8004.98,9637.18,0,941,748
1,1,16.00,16,8054.38,8557.98,0,939,748
1,1,15.00,15,8395.73,8395.73,0,937,748
1,1,16.00,16,10237.01,10237.01,0,936,748
1,1,15.00,15,8407.79,8407.79,0,935,748
1,1,14.00,14,7963.95,7963.95,0,934,748
1,1,15.00,15,9787.40,9787.40,0,933,748
1,1,14.00,14,9590.10,9590.10,0,932,748
